id,title,genres,original_language,popularity,release_date,budget,revenue,runtime,status,vote_average,vote_count,release_year,profit
48579,Malamaal Weekly,Comedy,hi,3.79,2006-10-03,0,204,138.0,Released,6.3,39,2006,204
48582,Witch's Dungeon: 40 Years of Chills,Documentary,en,3.79,2006-01-01,0,0,118.0,Released,8.2,3,2006,0
48583,Beautiful Joe,Drama,en,3.79,2000-09-06,0,0,98.0,Released,5.5,17,2000,0
48584,The Bray Road Beast,Documentary,en,3.79,2018-01-10,15000,0,70.0,Released,5.5,12,2018,-15000
48590,Cut and Run,Adventure,it,3.79,1985-08-08,0,373530,90.0,Released,5.7,44,1985,373530
48592,We Were Once Kids,Documentary,en,3.79,2021-10-06,0,0,88.0,Released,0.0,0,2021,0
48593,Stuck on You!,Romance,en,3.79,1983-01-01,150000,0,88.0,Released,4.3,13,1983,-150000
48600,Dynamite Graffiti,Drama,ja,3.789,2018-02-03,0,0,138.0,Released,5.8,6,2018,0
48601,Australia Day,Drama,en,3.789,2017-12-06,0,0,94.0,Released,5.7,13,2017,0
48607,Miracle Maker - A Christmas Tale,Drama,en,3.788,2015-03-11,0,0,90.0,Released,5.6,7,2015,0
48608,Lust for Gold,Action,en,3.788,1949-10-06,0,0,90.0,Released,5.8,24,1949,0
48609,As Mães de Chico Xavier,Drama,pt,3.788,2011-01-04,0,2759870,90.0,Released,7.8,43,2011,2759870
48618,Good Posture,Drama,en,3.787,2019-04-10,0,0,92.0,Released,5.6,9,2019,0
48623,Without Havana,Drama,en,3.787,2021-10-09,0,0,95.0,Released,0.0,0,2021,0
48624,Finding Jack Charlton,Documentary,en,3.787,2020-06-11,0,0,97.0,Released,7.0,7,2020,0
48627,Fugitive Pieces,Drama,en,3.787,2007-06-09,0,843945,104.0,Released,6.121,28,2007,843945
48628,Category III: The Untold Story of Hong Kong Exploitation Cinema,Documentary,en,3.787,2018-08-10,0,0,84.0,Released,5.9,7,2018,0
48631,The Ruffian,Drama,fr,3.787,1983-12-01,0,0,108.0,Released,6.326,43,1983,0
48637,WWE Armageddon 1999,Action,en,3.786,1999-12-12,0,0,169.0,Released,8.0,3,1999,0
48645,Austin Found,Drama,en,3.786,2017-07-07,0,0,95.0,Released,6.8,11,2017,0
48646,Ajin: Demi-Human – Confront,Animation,ja,3.786,2016-06-05,0,0,105.0,Released,7.5,10,2016,0
48649,I Am Here....Now,Fantasy,en,3.785,2009-01-12,0,0,86.0,Released,3.6,31,2009,0
48650,Edvard Munch,Drama,no,3.785,1974-12-11,0,0,221.0,Released,7.1,52,1974,0
48651,From Here To Eternity,Music,en,3.785,2014-03-07,0,0,143.0,Released,3.0,2,2014,0
48657,Corridors of Blood,Drama,en,3.784,1958-01-12,146000,0,86.0,Released,6.1,37,1958,-146000
48660,Storm Watch,Science Fiction,en,3.784,2002-01-05,0,0,100.0,Released,4.3,11,2002,0
48661,Hong Kong Gigolo,Drama,cn,3.784,1990-10-11,0,0,95.0,Released,0.0,0,1990,0
48663,The Mephisto Waltz,Horror,en,3.784,1971-09-04,0,0,115.0,Released,6.316,49,1971,0
48675,Escaping My Stalker,Drama,en,3.783,2020-01-01,0,0,84.0,Released,6.3,10,2020,0
48680,Dragons of Camelot,Fantasy,en,3.782,2014-08-09,0,0,80.0,Released,4.1,7,2014,0
48681,"Help Me, Eros",Drama,zh,3.782,2007-04-09,0,0,116.0,Released,5.4,17,2007,0
48686,Operation Delta Force 2: Mayday,Action,en,3.782,1998-01-01,0,0,105.0,Released,3.7,3,1998,0
48690,The Dragon Spell,Family,uk,3.782,2016-01-02,0,0,85.0,Released,6.2,20,2016,0
48693,Once Fallen,Drama,en,3.782,2010-02-11,0,0,89.0,Released,5.1,21,2010,0
48695,Kamen Rider Kiva: King of the Infernal Castle,Science Fiction,ja,3.782,2008-09-08,0,6576399,71.0,Released,7.6,4,2008,6576399
48699,Italianamerican,Documentary,en,3.781,1974-01-01,0,0,49.0,Released,6.7,56,1974,0
48706,Red Dwarf: The Promised Land,Adventure,en,3.78,2020-09-04,0,0,87.0,Released,6.5,12,2020,0
48711,Personal Services,Comedy,en,3.78,1987-12-02,0,1744164,105.0,Released,6.1,27,1987,1744164
48720,A Stand Up Guy,Comedy,en,3.78,2016-09-02,0,0,90.0,Released,5.7,11,2016,0
48722,The Witmans,Documentary,en,3.78,2020-01-12,0,0,88.0,Released,0.0,0,2020,0
48726,The Newspaperman: The Life and Times of Ben Bradlee,TV Movie,en,3.779,2017-04-12,0,0,90.0,Released,8.3,7,2017,0
48728,Manticore,Drama,es,3.779,2022-09-12,0,0,115.0,Released,8.375,4,2022,0
48730,Rise of the Superheroes,Documentary,en,3.779,2019-02-05,0,0,117.0,Released,6.0,7,2019,0
48733,Bird of Paradise,Adventure,en,3.779,1932-12-08,0,753000,80.0,Released,5.0,16,1932,753000
48734,Closed for Storm,Documentary,en,3.779,2020-07-11,0,0,77.0,Released,6.6,10,2020,0
48735,Kalyug,Action,hi,3.779,2005-09-12,0,0,116.0,Released,6.2,16,2005,0
48736,Tellur Aliens,Animation,en,3.779,2016-08-10,0,0,66.0,Released,4.8,5,2016,0
48737,Rockaway,Adventure,en,3.779,2019-11-01,0,0,90.0,Released,6.9,13,2019,0
48739,Abducted Love,Action,en,3.779,2016-01-10,0,0,94.0,Released,4.6,5,2016,0
48740,Novo,Drama,fr,3.778,2002-03-08,0,0,98.0,Released,5.5,30,2002,0
48742,Brutal Relax,Comedy,en,3.778,2010-10-10,0,0,16.0,Released,6.4,30,2010,0
48743,The Unborn Child,Horror,th,3.778,2011-10-03,0,0,95.0,Released,3.9,11,2011,0
48745,Swallowed,Horror,en,3.778,2022-04-06,0,0,95.0,Released,6.1,14,2022,0
48746,Ghost Sweeper Mikami,Animation,ja,3.778,1994-04-12,0,0,60.0,Released,7.9,4,1994,0
48752,A Noble Intention,Drama,nl,3.778,2015-10-12,0,0,115.0,Released,6.9,36,2015,0
48759,Shadow Builder,Horror,en,3.777,1998-01-11,0,0,101.0,Released,5.1,19,1998,0
48761,Terror in the Wax Museum,Horror,en,3.777,1973-02-05,0,0,93.0,Released,5.6,12,1973,0
48763,Froning: The Fittest Man In History,Documentary,en,3.777,2015-01-10,0,0,99.0,Released,6.5,20,2015,0
48768,Stalked By My Patient,TV Movie,en,3.777,2018-01-08,0,0,86.0,Released,4.9,9,2018,0
48770,Queen Elizabeth II: The Diamond Celebration,Documentary,en,3.777,2013-01-01,0,0,90.0,Released,7.5,2,2013,0
48773,Killer Mountain,Adventure,en,3.777,2011-01-08,0,0,85.0,Released,5.4,45,2011,0
48774,Otros días vendrán,Drama,es,3.777,2005-07-10,0,0,104.0,Released,6.0,1,2005,0
48775,Jen Kirkman: Just Keep Livin'?,Comedy,en,3.776,2017-02-01,0,0,69.0,Released,6.7,27,2017,0
48776,Sutures,Horror,en,3.776,2009-04-10,0,0,83.0,Released,5.0,16,2009,0
48777,Desires,Drama,es,3.776,1977-01-01,0,0,98.0,Released,5.2,9,1977,0
48778,Heidi in the Mountains,Animation,ja,3.776,1974-06-01,0,0,107.0,Released,6.8,12,1974,0
48784,The Annihilators,Action,en,3.776,1985-01-01,0,0,84.0,Released,5.0,17,1985,0
48785,Vulfpeck: Live at Madison Square Garden,Music,en,3.775,2019-09-12,0,0,104.0,Released,10.0,2,2019,0
48787,More Than Family,Comedy,ko,3.775,2020-12-11,0,0,110.0,Released,6.0,9,2020,0
48789,Great Guns,Comedy,en,3.775,1941-10-10,0,0,74.0,Released,5.8,28,1941,0
48790,Move,Comedy,de,3.775,2012-03-10,0,0,118.0,Released,6.5,44,2012,0
48793,Assault on Dome 4,Action,en,3.775,1996-01-01,0,0,91.0,Released,4.1,8,1996,0
48795,Good Night Beijing,Romance,zh,3.775,2021-10-12,0,0,90.0,Released,6.0,1,2021,0
48798,The Passionate Thief,Comedy,it,3.774,1960-12-10,0,0,106.0,Released,6.9,43,1960,0
48799,"Freeze, Die, Come to Life",Drama,ru,3.774,1990-01-08,0,0,105.0,Released,6.6,18,1990,0
48800,Vai que Cola 2: O Começo,Comedy,pt,3.774,2019-12-09,0,0,88.0,Released,6.9,49,2019,0
48801,The Manson Brothers Midnight Zombie Massacre,Horror,en,3.774,2021-10-09,1800000,0,92.0,Released,5.6,5,2021,-1800000
48806,The Devil's Kickers,Comedy,de,3.774,2010-11-03,0,0,95.0,Released,6.5,25,2010,0
48808,UFC 228: Woodley vs. Till,Action,en,3.774,2018-08-09,0,0,130.0,Released,8.0,2,2018,0
48810,A Dead Calling,Horror,en,3.774,2006-12-12,0,0,91.0,Released,4.8,12,2006,0
48811,Twenty8K,Action,en,3.774,2012-10-09,0,0,106.0,Released,3.5,10,2012,0
48812,Politics,Drama,pl,3.774,2019-06-09,0,0,135.0,Released,3.2,37,2019,0
48815,Shadows in an Empty Room,Drama,it,3.773,1976-09-03,0,0,100.0,Released,5.7,19,1976,0
48818,Phineas and Ferb Christmas Vacation!,Action,en,3.773,2009-07-12,0,0,36.0,Released,7.393,14,2009,0
48824,Key to the City,Comedy,en,3.773,1950-02-02,0,0,101.0,Released,6.6,5,1950,0
48825,SPEC: Close~Incarnation,Crime,ja,3.773,2013-01-11,0,0,94.0,Released,7.2,10,2013,0
48827,Bear Story,Animation,es,3.773,2014-08-05,0,0,11.0,Released,7.4,87,2014,0
48829,Serial Killing 101,Horror,en,3.773,2004-01-01,0,0,89.0,Released,5.6,11,2004,0
48830,Welcome Venice,Drama,it,3.773,2021-01-09,0,0,100.0,Released,7.0,15,2021,0
48835,Steel Cold Winter,Thriller,ko,3.772,2013-07-11,0,0,110.0,Released,6.3,21,2013,0
48839,Peeples,Comedy,en,3.772,2013-09-05,15,0,95.0,Released,5.4,56,2013,-15
48840,Aftermath: Population Zero,Documentary,en,3.772,2008-09-03,0,0,90.0,Released,6.4,27,2008,0
48841,Mina Tannenbaum,Drama,fr,3.772,1994-02-03,0,0,128.0,Released,6.1,17,1994,0
48843,Rabid Grannies,Horror,en,3.772,1988-01-01,0,0,90.0,Released,5.4,44,1988,0
48849,Memories of Christmas,Drama,en,3.772,2018-08-12,0,0,84.0,Released,5.333,18,2018,0
48852,Love Is All,Comedy,nl,3.772,2007-10-10,0,0,110.0,Released,6.3,63,2007,0
48855,Punk's Dead: SLC Punk 2,Comedy,en,3.771,2016-11-02,0,0,75.0,Released,4.7,18,2016,0
48859,Late Bloomer,Comedy,en,3.771,2016-06-08,1600000,0,87.0,Released,6.2,25,2016,-1600000
48863,The Concert for Valor,TV Movie,en,3.77,2014-11-11,0,0,172.0,Released,9.8,4,2014,0
48865,Yes! Precure 5: The Great Miracle Adventure in the Country of Mirrors,Animation,ja,3.77,2007-10-11,0,0,70.0,Released,8.1,4,2007,0
48868,Fabricating Tom Zé,Documentary,pt,3.77,2006-07-06,0,0,90.0,Released,0.0,0,2006,0
48869,"Signed, Sealed, Delivered: From Paris with Love",TV Movie,en,3.77,2015-06-06,0,0,84.0,Released,7.0,18,2015,0
48870,Pity,Drama,el,3.77,2018-12-09,0,0,97.0,Released,6.6,46,2018,0
48872,Strigoi,Comedy,en,3.77,2009-01-11,0,0,101.0,Released,5.8,24,2009,0
48874,Along the Great Divide,Western,en,3.77,1951-02-06,0,0,88.0,Released,7.1,25,1951,0
48875,Venus Descending,Science Fiction,en,3.77,1997-01-01,0,0,97.0,Released,6.0,1,1997,0
48876,Billy's Balloon,Animation,en,3.77,1998-01-10,0,0,6.0,Released,6.6,67,1998,0
48879,The Tobacconist of Vallecas,Comedy,es,3.769,1987-09-04,0,312010,106.0,Released,6.349,43,1987,312010
48882,Lorna Doone,Drama,en,3.769,2001-11-03,25,0,180.0,Released,5.9,18,2001,-25
48891,Artemisia,Drama,fr,3.769,1997-10-09,0,0,98.0,Released,5.8,36,1997,0
48896,The Moon Is Blue,Comedy,en,3.768,1953-08-07,400000,0,99.0,Released,6.3,36,1953,-400000
48900,Kymatica,Documentary,en,3.768,2009-01-02,0,0,84.0,Released,6.3,11,2009,0
48901,Nightmare Weekend,Horror,en,3.768,1984-01-04,0,0,86.0,Released,2.9,18,1984,0
48902,Highway to Havasu,Comedy,en,3.767,2017-07-03,0,0,110.0,Released,4.6,9,2017,0
48911,Buddies,Drama,ja,3.766,1989-03-11,0,0,114.0,Released,6.778,9,1989,0
48921,The Crossbreed,Horror,en,3.766,2018-06-03,500000,0,85.0,Released,4.0,9,2018,-500000
48922,Divorzio a Las Vegas,Comedy,it,3.766,2020-08-10,0,0,90.0,Released,5.7,50,2020,0
48926,The House on Carroll Street,Drama,en,3.765,1988-04-03,14000000,459824,101.0,Released,5.6,31,1988,-13540176
48928,L'amore,Drama,it,3.765,1948-02-11,0,0,75.0,Released,7.0,43,1948,0
48930,Cartoon Network Christmas: Yuletide Follies,Animation,en,3.765,2004-05-10,0,0,110.0,Released,9.9,40,2004,0
48931,Born Racer,Action,en,3.765,2018-02-10,0,0,88.0,Released,7.4,10,2018,0
48932,We Are Many,Documentary,en,3.765,2014-08-06,0,0,104.0,Released,6.6,14,2014,0
48933,Bloodstone,Action,en,3.765,1988-07-10,0,0,91.0,Released,5.1,10,1988,0
48945,Besetment,Thriller,en,3.764,2016-01-10,0,0,76.0,Released,3.7,16,2016,0
48947,Kill Cavalry,War,en,3.764,2021-09-01,0,0,80.0,Released,6.9,35,2021,0
48948,The Euphoria of Being,Documentary,hu,3.764,2019-12-08,0,0,84.0,Released,8.0,1,2019,0
48949,Totò Double or Nothing?,Comedy,it,3.764,1956-03-05,0,0,92.0,Released,6.9,69,1956,0
48950,Pet Fooled,Documentary,en,3.764,2016-06-05,0,0,70.0,Released,6.6,13,2016,0
48952,Fist of the Warrior,Action,en,3.764,2007-04-06,1300000,0,88.0,Released,5.0,10,2007,-1300000
48958,Immersion,Thriller,es,3.763,2021-01-07,0,0,82.0,Released,7.2,19,2021,0
48961,Venghai,Action,ta,3.763,2011-08-07,0,0,158.0,Released,6.8,9,2011,0
48968,The Wrong Daughter,TV Movie,en,3.762,2018-06-05,0,0,89.0,Released,5.9,17,2018,0
48969,The Mouse Comes to Dinner,Animation,en,3.762,1945-05-05,0,0,8.0,Released,6.6,33,1945,0
48970,A Study in Terror,Crime,en,3.762,1965-01-10,0,0,95.0,Released,6.3,49,1965,0
48976,For the Love of Money,Drama,en,3.761,2012-08-06,0,0,93.0,Released,4.7,24,2012,0
48984,Kings Go Forth,Drama,en,3.761,1958-01-01,0,0,109.0,Released,6.4,12,1958,0
48985,Raaz,Thriller,hi,3.761,2002-01-02,0,0,152.0,Released,6.3,25,2002,0
48993,Mee-Shee: The Water Giant,Family,en,3.76,2005-01-01,27000000,0,95.0,Released,5.1,18,2005,-27000000
48995,Evil Breed: The Legend of Samhain,Horror,en,3.76,2003-01-03,0,0,78.0,Released,4.7,16,2003,0
48998,Along the Ridge,Drama,it,3.76,2006-05-05,0,1959897,108.0,Released,6.9,40,2006,1959897
48999,Berserker,Horror,en,3.76,1987-04-07,0,0,85.0,Released,4.3,27,1987,0
49005,Breakdown Lane,Drama,en,3.759,2017-05-01,0,0,76.0,Released,3.8,21,2017,0
49007,Blame it on Paradise,Comedy,it,3.759,1985-01-01,0,0,102.0,Released,6.5,44,1985,0
49008,Goth Angel: The Story of Lil Peep,Documentary,en,3.759,2018-01-12,0,0,35.0,Released,6.5,2,2018,0
49009,Motives 2,Drama,en,3.759,2007-01-05,0,0,94.0,Released,6.6,11,2007,0
49011,Kinky Killers,Horror,en,3.759,2007-01-06,2500000,0,85.0,Released,3.4,7,2007,-2500000
49012,Steppenwolf,Drama,en,3.759,1974-01-01,0,0,107.0,Released,5.9,19,1974,0
49017,Forever Lulu,Drama,en,3.759,2000-07-07,20000000,0,95.0,Released,5.7,26,2000,-20000000
49024,Ginger and Cinnamon,Comedy,it,3.758,2003-04-04,0,0,104.0,Released,6.4,53,2003,0
49028,The Magic School Bus Rides Again: Kids in Space,Family,en,3.758,2020-07-08,0,0,45.0,Released,7.4,25,2020,0
49031,Pegasus: Pony With a Broken Wing,Family,en,3.758,2019-05-08,0,0,86.0,Released,4.1,6,2019,0
49032,The Woman Who Loves Giraffes,Documentary,en,3.758,2018-03-10,0,0,81.0,Released,8.0,11,2018,0
49039,Arlette,Comedy,fr,3.757,2022-05-08,0,0,118.0,Released,4.8,5,2022,0
49042,Vikruthi,Comedy,ml,3.757,2019-04-10,0,0,123.0,Released,6.8,9,2019,0
49049,Salomé,Drama,en,3.756,2013-10-08,0,0,81.0,Released,6.7,34,2013,0
49050,Kaizoku Sentai: Ten Gokaiger,Action,ja,3.756,2021-12-11,0,0,61.0,Released,6.0,1,2021,0
49051,Beneath the Harvest Sky,Drama,en,3.756,2013-08-09,0,0,116.0,Released,6.5,15,2013,0
49054,Tales from the Script,Documentary,en,3.756,2009-10-01,0,0,105.0,Released,6.8,34,2009,0
49056,Under the Bombs,Romance,fr,3.756,2007-02-09,0,0,98.0,Released,6.7,21,2007,0
49057,The Hired Hand,Western,en,3.756,1971-11-08,0,0,90.0,Released,6.3,51,1971,0
49058,Amore!,Romance,en,3.756,1993-01-11,0,0,90.0,Released,4.0,3,1993,0
49065,The Carol Burnett 50th Anniversary Special,Drama,en,3.755,2017-03-12,0,0,84.0,Released,0.0,0,2017,0
49066,Samurai Commando Mission 1549,Action,ja,3.755,2005-11-06,0,0,119.0,Released,6.0,6,2005,0
49071,The FBI Story,Drama,en,3.755,1959-01-10,0,0,149.0,Released,6.1,30,1959,0
49075,The Director and the Jedi,Documentary,en,3.755,2018-12-03,0,0,95.0,Released,7.216,37,2018,0
49082,Under the Stadium Lights,Drama,en,3.754,2021-04-06,0,0,109.0,Released,7.7,10,2021,0
49096,The Wrong Crush,TV Movie,en,3.753,2017-02-07,0,0,86.0,Released,4.8,10,2017,0
49098,Night Eyes II,Drama,en,3.753,1991-01-10,0,0,97.0,Released,4.8,8,1991,0
49099,Lady Day at Emerson's Bar & Grill,Drama,en,3.753,2016-12-03,0,0,97.0,Released,7.5,8,2016,0
49102,Perry Mason: The Case of the Lethal Lifestyle,Drama,en,3.753,1994-10-05,0,0,120.0,Released,7.3,6,1994,0
49103,"Yo, traidor",Drama,es,3.752,2022-06-01,0,0,106.0,Released,7.5,2,2022,0
49106,Roxy Hunter and the Secret of the Shaman,Mystery,en,3.752,2008-12-12,0,0,92.0,Released,7.3,3,2008,0
49107,Jack Smith and the Destruction of Atlantis,Documentary,en,3.752,2007-11-04,0,0,94.0,Released,6.6,7,2007,0
49108,Mr. Bean: Blind Date,Comedy,en,3.752,1993-12-03,0,0,16.0,Released,6.6,10,1993,0
49116,The Killer Is on the Phone,Thriller,en,3.751,1972-06-10,0,0,105.0,Released,5.6,9,1972,0
49122,Fast-Walking,Drama,en,3.751,1982-11-05,0,0,115.0,Released,5.9,9,1982,0
49123,The Making of 'Superman: The Movie',Documentary,en,3.751,1980-01-01,0,0,52.0,Released,5.3,3,1980,0
49125,Merry & Bright,Romance,en,3.75,2019-02-11,0,0,84.0,Released,6.1,38,2019,0
49126,The Gundown,Action,en,3.75,2011-12-09,0,0,97.0,Released,4.2,13,2011,0
49136,Archipelago,Drama,en,3.749,2011-04-03,0,0,114.0,Released,5.5,35,2011,0
49139,Mad Foxes,Action,es,3.749,1981-02-01,0,161362,77.0,Released,4.5,37,1981,161362
49145,Baby Looney Tunes: Eggs-traordinary Adventure,Family,en,3.749,2003-11-02,0,0,58.0,Released,6.7,10,2003,0
49151,Night of the Werewolf,Horror,es,3.748,1981-08-04,0,0,92.0,Released,6.0,20,1981,0
49155,Samige Kathaawa,Drama,si,3.747,2011-01-01,0,0,94.0,Released,10.0,1,2011,0
49158,Two Colonels,Comedy,it,3.747,1963-05-01,0,0,95.0,Released,7.5,65,1963,0
49159,Parchís: the Documentary,Documentary,es,3.747,2019-12-03,0,0,105.0,Released,6.7,23,2019,0
49160,Mahaan,Crime,ta,3.747,2022-10-02,0,0,163.0,Released,6.7,17,2022,0
49161,The Source Family,Music,en,3.747,2013-01-05,0,0,98.0,Released,5.85,20,2013,0
49163,The Fourth Power,Drama,fr,3.747,1985-02-10,0,0,100.0,Released,6.1,4,1985,0
49166,A Trace of Danger,Thriller,en,3.747,2010-10-01,0,0,90.0,Released,3.3,3,2010,0
49168,Pioneer Days,Animation,en,3.747,1930-05-12,0,0,8.0,Released,5.0,19,1930,0
49170,Love at Large,Comedy,en,3.746,1990-09-03,0,0,97.0,Released,5.3,16,1990,0
49171,Provoked: A True Story,Drama,en,3.746,2007-06-04,0,0,87.0,Released,6.5,17,2007,0
49174,Socha Na Tha,Drama,hi,3.746,2005-04-03,1500000,2400000,145.0,Released,5.9,21,2005,900000
49176,Oh Heavenly Dog,Comedy,en,3.746,1980-11-07,0,0,103.0,Released,5.6,47,1980,0
49185,Confessions of a Window Cleaner,Comedy,en,3.746,1974-01-01,0,0,90.0,Released,5.333,18,1974,0
49187,The Secret Ways,Adventure,en,3.746,1961-01-04,0,0,112.0,Released,5.0,9,1961,0
49188,"Paris, France",Drama,en,3.745,1994-04-02,0,0,112.0,Released,4.7,6,1994,0
49189,Museum Hours,Drama,en,3.745,2012-08-08,0,0,106.0,Released,6.9,39,2012,0
49191,Almost Thirty,Comedy,es,3.745,2013-04-10,0,0,96.0,Released,3.4,16,2013,0
49195,Undercover Brother 2,Comedy,en,3.745,2019-05-11,0,0,85.0,Released,3.8,20,2019,0
49200,16 And Missing,Thriller,en,3.745,2015-02-10,0,0,85.0,Released,5.8,16,2015,0
49202,Salt & Pepper,Comedy,en,3.745,1968-03-07,0,0,102.0,Released,5.5,13,1968,0
49203,You Might Get Lost,Horror,en,3.744,2021-01-05,0,0,90.0,Released,5.6,8,2021,0
49207,Malpertuis,Drama,nl,3.744,1971-01-01,0,0,125.0,Released,6.1,22,1971,0
49208,Ricky Gervais Live 3: Fame,Comedy,en,3.744,2007-12-11,0,0,79.0,Released,6.9,36,2007,0
49215,Oppam,Thriller,ml,3.744,2016-08-09,1000000,10000000,157.0,Released,7.0,24,2016,9000000
49223,Up Periscope,Action,en,3.743,1959-04-03,0,0,112.0,Released,6.1,23,1959,0
49226,"Jackie Chan: Fast, Funny and Furious",Documentary,en,3.743,2002-10-12,0,0,53.0,Released,6.6,7,2002,0
49231,Times Change You,Music,de,3.742,2010-04-02,0,0,94.0,Released,4.2,53,2010,0
49237,The Bronte Sisters,Drama,fr,3.742,1979-09-05,0,0,120.0,Released,6.1,22,1979,0
49238,Before It Had a Name,Drama,en,3.742,2005-10-09,450000,0,90.0,Released,3.4,10,2005,-450000
49239,Miami Heat,Action,en,3.742,2021-05-11,0,0,85.0,Released,2.0,2,2021,0
49240,Pourquoi je vis,TV Movie,fr,3.742,2020-01-09,0,0,95.0,Released,7.0,61,2020,0
49242,Love Finds You in Charm,TV Movie,en,3.742,2015-06-06,0,0,93.0,Released,6.1,40,2015,0
49243,Iron Sister,War,zh,3.742,1996-06-01,0,0,92.0,Released,4.5,2,1996,0
49246,The Titfield Thunderbolt,Comedy,en,3.742,1953-04-03,0,0,84.0,Released,7.0,42,1953,0
49256,A Christmas Wedding Date,Comedy,en,3.741,2012-02-12,0,0,82.0,Released,5.0,35,2012,0
49260,Exorcismo,Horror,es,3.741,1975-10-03,0,0,90.0,Released,4.9,9,1975,0
49261,Adrift in Tokyo,Comedy,ja,3.74,2007-10-11,0,0,101.0,Released,6.9,49,2007,0
49267,Five Golden Dragons,Drama,en,3.74,1967-03-08,0,0,104.0,Released,5.6,9,1967,0
49269,Butterscotch - The Perfume of the Invisible,Animation,fr,3.74,1997-01-01,10000,0,60.0,Released,4.3,8,1997,-10000
49279,Still Human,Drama,cn,3.739,2018-06-11,0,0,112.0,Released,8.0,24,2018,0
49281,X-Large,Romance,ar,3.739,2011-01-11,0,14000000,130.0,Released,7.067,30,2011,14000000
49285,There's Always Tomorrow,Drama,en,3.739,1956-08-01,0,0,84.0,Released,7.1,39,1956,0
49286,DC 9/11: Time of Crisis,Drama,en,3.739,2003-07-09,0,0,128.0,Released,5.545,11,2003,0
49287,The Bad Mother's Handbook,Comedy,en,3.739,2007-01-01,0,0,71.0,Released,7.1,14,2007,0
49288,What Breaks the Ice,Drama,en,3.739,2020-03-10,0,0,104.0,Released,4.5,10,2020,0
49291,B-Movie: Lust & Sound in West-Berlin 1979-1989,Documentary,en,3.739,2015-05-02,0,0,94.0,Released,7.7,33,2015,0
49293,The Killing Machine,Drama,en,3.738,1995-11-01,0,0,100.0,Released,4.6,8,1995,0
49300,The Good Sister,TV Movie,en,3.738,2014-10-05,0,0,84.0,Released,5.4,12,2014,0
49308,"Murder, She Wrote: South by Southwest",TV Movie,en,3.737,1997-02-11,0,0,100.0,Released,6.6,12,1997,0
49312,Screwball Hotel,Comedy,en,3.737,1988-01-12,0,0,101.0,Released,3.0,2,1988,0
49314,Bangistan,Comedy,hi,3.737,2015-07-08,3600000,830000,135.0,Released,6.3,10,2015,-2770000
49315,Vedam,Drama,te,3.737,2010-04-06,3000000,9000000,141.0,Released,7.125,28,2010,6000000
49326,Jungle Erotic,Adventure,en,3.736,1970-01-11,0,0,90.0,Released,4.2,10,1970,0
49328,Jet Pilot,Action,en,3.736,1957-11-10,9000000,0,112.0,Released,5.4,34,1957,-9000000
49334,Blackadder: The Cavalier Years,Comedy,en,3.735,1988-05-02,0,0,15.0,Released,7.3,49,1988,0
49338,Dark Night of the Scarecrow 2,Horror,en,3.735,2022-10-05,0,0,85.0,Released,0.0,0,2022,0
49339,Horror Hospital,Comedy,en,3.735,1973-11-05,0,0,90.0,Released,5.064,47,1973,0
49340,In the Name of the Pope King,History,it,3.735,1977-03-12,0,0,105.0,Released,6.7,51,1977,0
49341,Mother For Baby Mammoth,Animation,ru,3.735,1981-01-06,0,0,8.0,Released,7.1,36,1981,0
49343,Gas Pump Girls,Comedy,en,3.735,1979-01-12,0,0,86.0,Released,5.333,18,1979,0
49344,Housekeeper - My Wife's Friend,Drama,ko,3.735,2019-11-10,0,0,80.0,Released,0.0,0,2019,0
49345,The Great Global Warming Swindle,Documentary,de,3.734,2007-08-03,0,0,74.0,Released,6.4,30,2007,0
49346,Ethos,Documentary,en,3.734,2011-01-01,500000,0,72.0,Released,6.9,19,2011,-500000
49348,S&Man,Horror,en,3.734,2006-10-03,0,0,84.0,Released,4.656,32,2006,0
49352,Dad must be crazy!,Comedy,es,3.734,2005-02-06,0,0,90.0,Released,6.0,34,2005,0
49353,Come Early Morning,Drama,en,3.734,2006-10-01,6000000,0,97.0,Released,5.9,33,2006,-6000000
49357,The Severed Arm,Horror,en,3.733,1973-02-11,0,0,89.0,Released,4.8,19,1973,0
49360,The Horse Dancer,Romance,en,3.733,2017-07-01,0,0,114.0,Released,7.2,17,2017,0
49362,UFOs: Dangerous Encounters Exposed,Documentary,en,3.733,2019-06-06,0,0,110.0,Released,0.0,0,2019,0
49365,Ruby Cairo,Mystery,en,3.733,1992-12-12,0,0,91.0,Released,4.7,19,1992,0
49367,My Mom's a Werewolf,Comedy,en,3.733,1989-11-11,0,0,90.0,Released,4.6,31,1989,0
49368,Prey of the Jaguar,Action,en,3.733,1996-01-11,0,0,96.0,Released,7.0,4,1996,0
49369,Iravatham,Thriller,te,3.732,2022-06-05,0,0,122.0,Released,7.0,1,2022,0
49372,The Easter Bunny Is Comin' to Town,Fantasy,en,3.732,1977-06-04,0,0,50.0,Released,5.7,6,1977,0
49374,Pirates of the 20th Century,Adventure,ru,3.732,1979-10-12,0,0,83.0,Released,6.0,24,1979,0
49375,Taking a Shot at Love,Romance,en,3.732,2021-02-01,0,0,84.0,Released,7.3,24,2021,0
49378,Ferrell Takes the Field,TV Movie,en,3.732,2015-12-09,0,0,49.0,Released,6.1,25,2015,0
49380,Back to the Secret Garden,Fantasy,en,3.732,2000-02-09,0,0,100.0,Released,6.1,27,2000,0
